age,canton,situation_maritale,nombre_enfants,taux_occupation,salaire_mensuel,loyer_mensuel,depenses_vitales,depenses_loisirs,a_credit,montant_credit_mensuel,score_sante_financiere,santé_financière
25,GR,veuf,0,100,5994,2483,2360,1644,oui,1293,10,mauvaise
56,SO,divorcé,0,50,3928,1566,1543,808,oui,806,12,mauvaise
27,AR,célibataire,0,100,6611,2653,2549,1495,oui,1550,10,mauvaise
43,TI,célibataire,0,100,8015,2498,2294,1199,oui,1464,75,moyenne
53,VD,marié,4,100,8263,3421,2674,1610,oui,1313,35,moyenne
26,NW,marié,0,50,4081,1336,1044,757,oui,679,76,moyenne
33,GR,marié,0,80,6106,2835,2349,1389,oui,1690,0,très_mauvaise
41,JU,marié,3,100,8076,2073,2550,1287,oui,1376,80,moyenne
60,GE,marié,1,100,11383,5499,4180,1811,oui,2147,26,moyenne
41,OW,célibataire,0,100,8130,2671,3130,1658,non,0,72,mauvaise
36,GR,marié,1,50,4003,1231,1089,645,non,0,96,bonne
44,AI,célibataire,0,50,3292,1061,833,564,non,0,83,moyenne
27,BE,célibataire,0,80,5449,1628,1451,786,non,0,100,bonne
28,AG,marié,3,100,7388,1922,1754,863,non,0,100,très_bonne
41,ZH,marié,1,100,8107,4217,3701,1869,non,0,14,mauvaise
61,GE,marié,1,50,4507,1558,1170,439,non,0,100,très_bonne
39,JU,marié,0,100,5771,2304,2150,1390,non,0,50,mauvaise
57,SO,célibataire,0,100,9489,4014,3128,1923,non,0,66,mauvaise
40,TG,célibataire,0,100,6879,1722,1619,785,non,0,100,bonne
35,SZ,marié,1,100,6443,3808,2674,1934,non,0,10,très_mauvaise
44,AI,célibataire,0,100,7925,2275,2016,1324,oui,1509,82,moyenne
62,VS,marié,2,100,9600,4072,3387,2180,oui,2093,18,mauvaise
48,ZH,marié,1,100,10645,4933,3240,1792,non,0,74,moyenne
40,AG,marié,2,100,6465,1791,1725,886,non,0,100,bonne
54,SH,divorcé,2,100,8264,4249,3561,2035,oui,3468,0,très_mauvaise
58,LU,divorcé,1,80,5785,2046,1858,1171,oui,699,53,moyenne
25,BE,divorcé,0,100,8578,2429,2270,1371,non,0,100,bonne
48,NE,marié,2,80,6800,2666,2566,1517,oui,1453,20,mauvaise
48,SZ,célibataire,0,100,9046,4437,3358,1815,oui,2472,3,très_mauvaise
33,SG,marié,3,50,3917,1227,996,607,oui,664,68,moyenne
46,GR,marié,0,50,4600,2420,1737,1367,oui,1418,0,très_mauvaise
36,ZH,célibataire,0,50,4546,2572,1581,912,oui,1139,0,mauvaise
41,AR,marié,2,80,6172,993,959,809,non,0,100,très_bonne
49,VD,marié,3,50,4294,1999,1483,943,oui,983,18,mauvaise
52,ZG,célibataire,0,50,4677,1670,1377,704,non,0,76,bonne
39,VS,marié,2,80,6672,1560,1447,711,non,0,100,très_bonne
54,SZ,célibataire,0,50,4758,1909,2056,912,oui,943,18,mauvaise
51,BL,célibataire,0,100,7082,2270,2028,1177,non,0,89,moyenne
46,AG,divorcé,2,50,4046,720,889,394,non,0,100,très_bonne
34,NE,marié,1,100,6929,2301,1755,1077,oui,1276,71,moyenne
55,FR,marié,1,100,8174,2416,2215,1030,non,0,100,bonne
51,TG,célibataire,0,80,5337,1776,1414,1167,non,0,83,moyenne
36,GE,marié,0,50,3762,1274,1035,506,non,0,90,bonne
55,TI,célibataire,0,50,4433,2422,2319,1474,oui,1366,0,très_mauvaise
56,SH,marié,2,100,8849,2494,2232,1382,non,0,100,bonne
56,VD,marié,0,100,9401,2703,2611,1280,non,0,100,bonne
65,TI,divorcé,0,80,6518,2639,2310,1562,oui,1744,0,mauvaise
59,JU,célibataire,0,80,6631,1827,1754,1407,oui,956,75,moyenne
45,BS,marié,3,100,7944,3928,2835,1482,oui,2001,7,mauvaise
34,SO,marié,4,80,4691,1339,1440,922,oui,914,71,moyenne
40,VS,célibataire,0,100,6828,3209,3295,1477,oui,2698,0,très_mauvaise
31,NW,célibataire,0,80,5929,1683,1420,842,non,0,100,bonne
28,SG,marié,0,80,6830,2129,1817,1153,oui,1013,76,moyenne
51,GR,marié,1,50,3515,1867,1845,731,oui,1450,0,très_mauvaise
49,NW,marié,3,100,7657,2443,1957,1435,oui,1364,80,moyenne
55,NE,célibataire,0,80,6521,1181,1081,867,non,0,100,très_bonne
35,TG,marié,2,80,4742,2132,2224,1360,non,0,10,très_mauvaise
44,OW,marié,2,80,5347,2838,2144,1848,oui,2174,0,très_mauvaise
60,SO,marié,2,80,7463,3017,2895,1759,oui,1646,10,mauvaise
41,BS,marié,1,100,8266,2777,2493,1090,non,0,100,bonne
35,JU,marié,4,80,5221,1585,1567,894,oui,633,69,moyenne
54,AI,marié,2,100,7630,2478,2028,1230,non,0,100,moyenne
59,AG,marié,0,80,6270,1303,1455,525,non,0,100,très_bonne
65,VS,marié,0,100,7085,2461,2727,1361,oui,1340,36,mauvaise
62,AG,célibataire,0,100,8969,2861,2102,1199,non,0,100,bonne
46,SO,marié,3,100,7023,3089,3469,2144,non,0,10,très_mauvaise
51,AI,célibataire,0,100,8490,2899,2444,1924,oui,1957,40,mauvaise
61,VS,marié,2,80,5071,1935,1737,1257,oui,1328,13,mauvaise
59,BS,veuf,0,100,10978,2373,2592,1295,non,0,100,très_bonne
28,GL,marié,0,100,5657,1764,1588,878,oui,1107,64,moyenne
40,LU,célibataire,1,80,5824,2489,1842,1412,oui,1294,18,mauvaise
40,BE,célibataire,0,80,5681,1894,1863,956,oui,1006,59,moyenne
45,OW,célibataire,0,50,3752,1157,1027,602,oui,748,63,moyenne
50,AI,célibataire,0,100,8085,2130,2414,1198,oui,1517,82,moyenne
60,TG,marié,0,80,7678,1797,1545,823,non,0,100,très_bonne
43,NE,célibataire,1,100,8645,4718,3804,2064,oui,2521,0,très_mauvaise
41,AR,célibataire,0,80,6116,1877,1552,1018,oui,820,76,moyenne
50,SH,célibataire,0,100,7892,2345,2387,1370,oui,1367,80,moyenne
46,BE,marié,0,100,9718,2765,2414,1557,oui,1071,96,bonne
52,TG,marié,4,100,6959,1487,1329,711,non,0,100,très_bonne
25,GR,marié,2,80,6520,2293,2214,1399,non,0,68,mauvaise
60,SH,célibataire,0,100,9725,1547,2344,1339,non,0,100,très_bonne
61,GR,marié,2,100,9660,3049,2404,1527,non,0,100,bonne
26,BE,marié,4,100,7502,1966,2032,947,oui,885,99,bonne
41,ZH,célibataire,0,100,9438,5268,4914,2312,oui,3794,0,très_mauvaise
64,TG,célibataire,0,100,6935,1632,1387,622,oui,501,100,très_bonne
62,BE,marié,2,100,8963,2907,2452,997,non,0,100,bonne
45,ZG,marié,2,100,10647,3918,3027,1357,oui,1178,81,bonne
33,ZG,célibataire,0,100,9779,5647,5837,2617,oui,3065,0,très_mauvaise
37,AI,marié,4,100,6389,1680,1803,1108,non,0,96,moyenne
35,SO,célibataire,1,100,6931,1873,1922,815,non,0,100,bonne
40,VS,marié,0,100,6106,2163,1992,1268,oui,1160,38,moyenne
40,OW,marié,4,50,3058,901,755,655,non,0,82,moyenne
26,BS,marié,0,100,7616,3970,2606,2064,oui,1879,12,mauvaise
32,LU,divorcé,0,80,5461,2956,2124,1604,oui,1701,0,très_mauvaise
37,BS,veuf,0,80,6508,2505,2087,947,non,0,83,moyenne
41,VS,célibataire,0,50,3862,1116,848,604,non,0,95,bonne
63,ZH,marié,2,80,8745,6012,4399,2894,oui,2324,0,très_mauvaise
48,ZG,marié,1,100,8856,2782,1997,1133,non,0,100,très_bonne
27,TG,célibataire,1,80,5273,1554,1454,940,non,0,100,moyenne
54,VD,marié,4,100,10320,3699,2640,1416,oui,1026,95,bonne
37,OW,veuf,0,50,3774,866,796,508,oui,456,92,bonne
43,SO,marié,2,100,7690,3344,3530,1669,oui,2766,0,très_mauvaise
31,LU,célibataire,0,100,8155,2081,1769,956,non,0,100,très_bonne
33,UR,marié,0,80,5610,1504,1558,850,oui,769,83,bonne
43,FR,divorcé,1,80,4993,2429,2039,1249,oui,1391,0,très_mauvaise
64,AG,marié,1,100,10275,3179,3281,1798,oui,1581,77,moyenne
46,OW,marié,1,100,6985,2244,2096,1443,oui,1303,46,moyenne
42,ZH,divorcé,1,80,6775,1673,1327,682,non,0,100,très_bonne
47,GL,divorcé,0,100,6334,3068,2190,1742,oui,2461,3,très_mauvaise
26,GL,divorcé,1,100,5893,1783,1465,1163,oui,1159,71,moyenne
35,GE,marié,2,80,8148,4422,3859,1527,non,0,22,mauvaise
55,OW,marié,2,100,7574,2390,2399,1590,non,0,85,mauvaise
57,SG,marié,3,50,4608,2360,1872,1203,oui,1646,0,très_mauvaise
38,AG,célibataire,0,100,6621,2642,2437,1688,oui,1812,5,mauvaise
40,ZH,marié,3,100,9308,4989,3964,2462,oui,1705,8,mauvaise
35,AR,marié,2,50,2938,856,807,516,oui,448,75,moyenne
57,BL,divorcé,1,80,5759,2007,1833,833,non,0,96,bonne
31,TI,divorcé,0,80,4600,1805,1382,929,oui,886,38,moyenne
55,LU,célibataire,0,100,8875,3352,3470,1867,oui,2314,9,mauvaise
38,BE,marié,2,100,9282,3399,3025,2493,non,0,76,mauvaise
52,LU,marié,1,100,8729,4445,3823,2231,non,0,24,très_mauvaise
40,ZG,divorcé,1,100,9773,3357,2772,1183,non,0,100,très_bonne
43,AI,célibataire,0,100,7146,3552,2917,1903,oui,2003,0,très_mauvaise
41,NE,marié,4,80,5795,2634,1916,1223,non,0,58,mauvaise
50,BL,marié,0,100,8638,3420,2562,1487,non,0,85,moyenne
30,AG,divorcé,2,100,6560,1361,1296,856,non,0,100,très_bonne
33,GR,marié,1,80,6718,3038,2444,1491,oui,1812,0,mauvaise
41,TI,marié,2,50,2887,1119,1214,670,non,0,42,mauvaise
55,BS,veuf,0,100,9709,2790,2048,782,non,0,100,très_bonne
36,BS,marié,3,50,4146,1817,1195,786,oui,664,41,moyenne
47,ZH,célibataire,0,100,7407,3431,2888,1328,oui,1233,23,moyenne
29,TG,célibataire,0,80,5099,819,1164,447,non,0,100,très_bonne
60,GL,marié,2,100,8470,2262,2225,1847,non,0,100,moyenne
60,SG,célibataire,1,80,6626,3906,2353,1706,oui,2732,0,très_mauvaise
27,TI,marié,3,100,7510,4336,2932,2106,oui,2934,0,très_mauvaise
48,TG,marié,0,100,8269,2445,2159,976,non,0,100,bonne
41,VD,veuf,0,50,4342,1919,1868,1165,non,0,30,mauvaise
63,NW,marié,2,80,6724,2002,1798,1388,non,0,95,moyenne
50,ZG,marié,1,80,8089,3236,2916,1771,oui,1327,19,moyenne
28,SG,célibataire,0,100,8222,2561,1852,1349,non,0,100,bonne
36,FR,marié,2,100,6787,3685,2880,1915,oui,2627,0,très_mauvaise
25,UR,célibataire,0,100,6559,1579,1676,1103,oui,528,100,bonne
45,VD,marié,1,50,3996,1030,867,395,non,0,100,très_bonne
43,JU,marié,2,100,6519,2076,2024,1236,non,0,89,mauvaise
45,NW,célibataire,0,100,7443,3079,2746,1693,oui,1367,10,mauvaise
42,NW,célibataire,0,100,7831,1959,1960,1306,oui,1069,92,bonne
27,GL,marié,0,50,2951,975,1056,569,oui,643,38,mauvaise
56,JU,marié,1,100,7635,2153,2011,1546,oui,1435,74,moyenne
34,NE,marié,0,100,8376,2736,2003,1381,non,0,100,bonne
64,NE,veuf,0,100,9155,2306,1430,751,non,0,100,très_bonne
39,GL,divorcé,2,50,3668,1413,1369,987,oui,865,12,mauvaise
29,AI,marié,1,50,2794,894,791,437,oui,534,56,moyenne
28,BS,célibataire,0,100,8210,3921,2970,1929,oui,1821,14,mauvaise
52,AR,marié,0,80,5457,1762,2052,1343,non,0,68,mauvaise
28,GL,marié,1,80,6158,2763,2799,1909,oui,2261,0,très_mauvaise
39,VD,marié,1,100,9591,4666,3514,2399,oui,2499,3,mauvaise
41,ZG,marié,1,100,8258,3917,3429,2003,oui,1703,14,mauvaise
27,LU,célibataire,0,100,6080,2177,1948,1155,oui,947,51,moyenne
34,VD,divorcé,0,50,3990,1464,1153,617,oui,471,53,bonne
47,TI,marié,0,100,7856,2604,2490,1627,oui,1451,50,moyenne
42,AI,marié,1,50,3789,1714,1603,1102,oui,1464,0,très_mauvaise
25,AR,marié,2,50,3652,811,918,496,non,0,100,bonne
59,NE,célibataire,0,50,4337,1489,1236,762,oui,845,64,moyenne
55,UR,marié,3,100,9326,1744,1700,1003,non,0,100,très_bonne
25,TG,marié,2,100,6662,1969,1645,1000,oui,926,88,moyenne
27,AI,marié,1,100,5587,1534,1329,1224,oui,1045,70,moyenne
27,FR,célibataire,0,50,2885,1031,1167,609,oui,611,12,mauvaise
61,SO,célibataire,0,100,9740,3167,3151,2155,non,0,89,mauvaise
43,JU,marié,2,50,3762,1494,1451,1036,oui,836,12,mauvaise
53,SZ,célibataire,0,50,4306,1412,1557,727,non,0,76,moyenne
49,SO,marié,1,100,8099,2831,2926,1665,oui,1903,32,mauvaise
57,BL,célibataire,0,80,6981,2185,1896,1084,oui,733,81,bonne
60,AR,célibataire,0,100,8192,2414,1893,1105,oui,1075,99,bonne
53,OW,marié,2,100,6871,1795,1655,1075,non,0,100,bonne
50,AI,divorcé,1,80,6649,3052,2656,1741,oui,2361,0,très_mauvaise
28,AR,marié,1,100,6251,3169,2993,1313,oui,2280,0,très_mauvaise
38,SO,marié,2,100,7790,2424,2541,1557,non,0,93,moyenne
51,TG,célibataire,0,50,4469,1051,1109,587,non,0,100,bonne
57,BE,marié,2,100,7684,3627,2931,2184,oui,2168,0,très_mauvaise
46,BE,divorcé,2,100,9597,3472,3556,2193,oui,2457,13,mauvaise
27,BS,célibataire,0,100,6277,3434,3334,1575,oui,1870,0,très_mauvaise
47,AI,célibataire,0,100,6151,2040,2331,1316,oui,1115,28,mauvaise
45,AG,célibataire,1,100,7992,2827,2463,1133,oui,1526,67,moyenne
65,BE,marié,4,100,7895,4631,2945,1940,oui,3117,0,très_mauvaise
47,SG,marié,0,100,8841,3740,3651,1920,oui,2243,0,mauvaise
28,SH,célibataire,0,100,5747,2011,1827,935,non,0,84,moyenne
45,NE,célibataire,0,50,4550,1362,1438,689,non,0,96,moyenne
61,AI,divorcé,2,100,6906,1356,1311,676,oui,588,100,très_bonne
55,SZ,marié,3,50,4437,2056,1885,912,oui,1162,0,mauvaise
45,FR,marié,2,100,8987,2978,2800,1727,oui,2446,33,mauvaise
50,SG,divorcé,0,50,4212,1037,813,562,non,0,100,très_bonne
65,BL,célibataire,0,80,8297,2718,2185,1194,non,0,100,bonne
59,AI,divorcé,0,50,4224,1244,1011,787,non,0,100,moyenne
62,ZG,veuf,0,50,5954,2511,1893,836,oui,643,58,bonne
48,NE,célibataire,0,50,4523,1357,1495,731,oui,648,69,moyenne
35,UR,marié,4,80,5074,1152,1056,471,non,0,100,très_bonne
65,NE,marié,2,100,8585,3041,2730,1664,oui,1189,55,moyenne
53,JU,divorcé,0,100,7679,2140,2129,1182,oui,1202,92,bonne
27,AI,célibataire,0,100,7741,2246,1784,1308,oui,720,99,bonne
25,VS,marié,2,100,5838,1673,1442,698,non,0,100,bonne
43,SO,veuf,0,100,6396,1768,2104,1172,non,0,96,moyenne
46,NW,marié,2,100,9432,5443,3887,2584,oui,3141,0,très_mauvaise
38,SG,divorcé,0,50,3401,1175,973,479,non,0,83,moyenne
38,VD,marié,3,80,5674,1777,1386,889,oui,800,76,bonne
40,BL,divorcé,0,80,5238,3184,2095,1379,oui,2004,0,très_mauvaise
57,UR,célibataire,0,100,8777,1978,1263,1149,non,0,100,très_bonne
37,SH,marié,2,50,4164,966,703,394,oui,177,100,très_bonne
62,FR,marié,2,100,9827,4660,3435,2450,oui,4096,11,très_mauvaise
36,FR,marié,2,50,3884,1227,994,626,non,0,88,moyenne
62,FR,célibataire,0,80,7715,4264,3505,2171,oui,2135,0,très_mauvaise
63,BS,marié,1,100,7963,4002,3457,1447,oui,1554,12,mauvaise
57,BE,célibataire,0,80,7685,2446,2431,1489,oui,1334,63,moyenne
57,JU,marié,3,100,9173,3480,2951,1974,oui,2091,36,mauvaise
53,VS,marié,0,100,6355,2073,2100,1663,non,0,76,mauvaise
29,ZG,veuf,0,50,4730,1635,1448,664,oui,517,76,bonne
30,SZ,célibataire,0,100,7220,2466,2203,1194,non,0,89,moyenne
55,GL,marié,0,80,6532,1988,1810,1152,oui,793,76,moyenne
40,TI,célibataire,0,100,8569,3821,3290,1745,oui,1781,14,mauvaise
55,SH,marié,2,100,8932,2731,2458,1213,non,0,100,bonne
49,NW,marié,2,50,4781,1423,1363,834,oui,820,76,moyenne
57,NW,marié,1,100,9510,2281,1494,777,non,0,100,très_bonne
37,ZG,marié,2,80,6087,2335,1873,1161,oui,1037,51,moyenne
34,LU,marié,2,50,2971,1110,1030,638,oui,561,30,moyenne
48,SH,marié,1,100,7361,2091,1696,995,non,0,100,bonne
34,SG,marié,2,100,7206,2605,2059,1351,oui,939,61,moyenne
65,GR,marié,3,100,8297,3178,2738,1845,oui,1707,32,mauvaise
55,BS,marié,1,100,10501,5221,4403,2273,oui,2553,18,mauvaise
37,VD,célibataire,0,100,7304,3012,2352,1554,non,0,58,moyenne
27,SH,divorcé,1,100,6759,2352,2093,1273,oui,1342,54,moyenne
58,JU,divorcé,0,100,6512,2171,1982,1209,non,0,89,mauvaise
52,JU,célibataire,0,100,7055,2192,2111,1436,oui,1373,46,mauvaise
43,BL,divorcé,2,80,5340,1541,1474,900,non,0,100,bonne
47,SH,marié,2,100,7804,2739,2449,1323,non,0,85,moyenne
56,ZG,marié,0,100,9754,3707,3609,1935,non,0,76,moyenne
37,AG,célibataire,0,100,6322,2394,2444,1546,oui,1257,20,mauvaise
57,JU,veuf,0,50,3435,1159,850,681,oui,446,68,moyenne
58,BE,marié,3,100,9969,3299,3658,1978,oui,1536,49,moyenne
57,SO,marié,2,100,7190,2158,1554,894,non,0,100,bonne
29,SG,marié,2,100,8559,2708,2848,1756,non,0,85,moyenne
27,BE,marié,0,100,8480,4015,2727,1830,non,0,52,mauvaise
31,AG,marié,2,100,6423,3394,2929,1446,oui,1647,0,très_mauvaise
48,NW,marié,2,100,6323,1859,1686,985,oui,545,95,bonne
46,GR,marié,3,100,7028,2486,2436,1659,oui,1329,28,mauvaise
47,BL,marié,1,50,3475,1674,1875,1092,oui,879,0,très_mauvaise
54,SZ,divorcé,0,100,9739,2488,1633,1119,oui,601,100,très_bonne
42,GR,veuf,0,80,6456,2253,2379,1607,oui,1724,13,mauvaise
56,VS,marié,0,50,3653,947,822,617,non,0,95,bonne
31,JU,divorcé,1,100,7098,2178,1967,1211,oui,945,76,moyenne
57,NE,divorcé,0,50,4267,931,703,541,oui,199,100,très_bonne
29,NE,célibataire,0,100,6152,3165,2894,1454,oui,2129,0,très_mauvaise
52,AI,divorcé,1,100,8163,3289,2892,1932,oui,1697,14,mauvaise
32,AR,célibataire,0,100,8198,2585,2316,1496,non,0,93,moyenne
39,GL,célibataire,0,80,5688,2317,1991,1545,non,0,40,mauvaise
28,JU,marié,1,80,4514,1210,1270,587,oui,402,95,bonne
58,AR,marié,1,80,6314,1539,1689,772,non,0,100,bonne
29,GE,marié,0,80,6487,5378,3483,2159,oui,2666,0,très_mauvaise
57,ZH,marié,4,100,8342,3949,3238,1302,non,0,52,moyenne
29,SG,célibataire,0,100,6751,1839,1506,1078,oui,955,88,bonne
62,AR,veuf,0,100,8301,3362,2555,1760,oui,2185,7,mauvaise
58,SH,marié,1,100,7527,3239,3324,1931,oui,2859,0,très_mauvaise
50,SH,divorcé,1,100,6557,1945,1919,1016,non,0,96,bonne
25,FR,marié,2,100,8044,1872,1643,676,non,0,100,très_bonne
28,BE,marié,2,80,6674,1889,1908,860,non,0,100,bonne
63,OW,marié,2,100,7579,1701,1919,854,oui,910,100,bonne
50,SG,marié,3,50,4467,871,799,387,non,0,100,très_bonne
57,SZ,célibataire,0,100,9176,2898,3085,1622,oui,1622,67,moyenne
57,SZ,marié,2,80,8187,2060,1370,1099,oui,365,100,très_bonne
32,AR,célibataire,0,100,6216,2136,2023,1677,non,0,76,mauvaise
44,AR,marié,1,80,5137,1510,1215,632,non,0,100,bonne
40,TG,divorcé,1,50,3820,803,807,448,non,0,100,très_bonne
45,SO,célibataire,0,100,6022,1997,1913,856,non,0,96,moyenne
50,SZ,marié,1,80,6313,2405,1832,932,oui,1221,53,moyenne
47,ZH,marié,3,80,7030,2291,1604,941,non,0,100,très_bonne
42,SO,célibataire,0,80,5621,1956,1898,1111,non,0,84,mauvaise
55,SO,célibataire,0,80,5986,2299,2461,1388,oui,1445,20,mauvaise
36,OW,célibataire,0,100,7978,2139,1801,969,non,0,100,bonne
25,VS,célibataire,0,100,7607,3039,2320,1614,oui,1910,17,mauvaise
33,GL,célibataire,0,100,6829,1914,1681,985,oui,1003,95,moyenne
27,BE,marié,4,50,3879,2404,1599,819,non,0,12,très_mauvaise
50,AR,marié,1,80,6343,1694,1657,1100,non,0,100,moyenne
33,VS,marié,2,100,5822,1795,1675,1277,oui,916,61,moyenne
40,VD,marié,2,80,7873,5035,3214,2680,oui,3057,0,très_mauvaise
48,ZG,marié,2,50,5333,2842,2504,1432,non,0,10,mauvaise
38,AR,marié,4,100,7508,2289,2113,1099,oui,1279,80,moyenne
27,GL,célibataire,0,100,6578,1664,1492,868,oui,567,100,bonne
58,AI,marié,1,80,6873,3446,2859,1456,oui,2044,0,très_mauvaise
57,SH,célibataire,0,80,7665,2467,2256,2017,oui,1893,40,mauvaise
48,AR,marié,2,100,7013,3664,3298,2393,oui,1760,0,très_mauvaise
33,TG,divorcé,0,50,3043,885,986,647,oui,460,60,moyenne
37,BL,célibataire,0,100,8272,2846,2539,1678,oui,1349,55,moyenne
26,ZG,marié,1,100,8717,2972,2841,1063,non,0,100,bonne
31,ZH,marié,2,100,7953,5463,4107,2764,oui,2364,0,très_mauvaise
45,OW,marié,1,80,6122,1707,1695,709,oui,545,100,bonne
43,GL,célibataire,0,50,2998,463,656,268,non,0,100,très_bonne
49,TG,célibataire,0,100,6175,2497,1894,1386,oui,1268,18,mauvaise
46,GR,divorcé,0,80,6018,2085,2110,1407,oui,1413,28,mauvaise
35,GR,célibataire,0,80,5671,3054,2112,1397,non,0,20,très_mauvaise
57,JU,marié,2,80,7450,2298,2122,1180,oui,1279,69,moyenne
56,SG,divorcé,1,80,7409,2608,1954,1336,non,0,88,moyenne
45,TI,divorcé,0,100,7981,5145,3114,2149,oui,2769,0,très_mauvaise
63,AI,célibataire,0,100,8657,1962,2160,1457,oui,815,100,bonne
44,BL,marié,1,100,8504,3978,3663,1784,oui,2201,0,mauvaise
32,VD,célibataire,0,100,7580,2825,2403,1220,oui,933,65,bonne
61,UR,marié,2,80,7562,3057,2609,1688,oui,2115,7,mauvaise
33,UR,marié,2,100,7281,1653,2007,1087,oui,690,100,bonne
49,TI,veuf,0,80,6434,1936,2272,1224,oui,1129,51,moyenne
49,SH,marié,0,50,3495,1194,1083,737,non,0,68,moyenne
57,SZ,marié,1,50,4325,1733,1506,941,non,0,58,moyenne
26,AI,marié,2,100,7197,1855,1651,827,non,0,100,bonne
43,SH,célibataire,0,50,3718,1258,1068,800,oui,575,53,moyenne
44,SH,célibataire,0,100,8069,2827,2967,1463,oui,1640,32,mauvaise
65,SH,célibataire,0,100,7006,2420,2392,1003,oui,933,76,moyenne
53,GE,marié,0,50,5421,2218,1745,1077,oui,1062,26,moyenne
30,NE,marié,2,100,7882,4833,3358,1850,non,0,24,très_mauvaise
41,GE,célibataire,0,100,9006,4624,3732,1836,oui,1249,13,moyenne
49,SH,marié,3,100,8237,3953,3397,1899,oui,2570,0,très_mauvaise
62,AG,célibataire,0,100,9064,2271,2277,1403,non,0,100,bonne
28,LU,célibataire,0,80,5913,1511,1745,699,non,0,100,bonne
54,SG,divorcé,0,50,3490,1279,1093,633,non,0,68,moyenne
44,SH,divorcé,0,80,5221,1370,1525,733,non,0,100,bonne
27,FR,célibataire,0,100,5672,1881,1708,1299,non,0,76,mauvaise
47,BL,marié,0,80,6277,2356,2086,958,non,0,76,moyenne
42,VD,marié,2,100,8419,4389,4647,1995,oui,3456,0,très_mauvaise
50,UR,marié,2,80,5623,948,1326,785,non,0,100,très_bonne
60,SO,marié,1,100,9528,5572,3500,3108,oui,3425,0,très_mauvaise
32,AR,célibataire,0,80,5803,2700,2469,1402,oui,1636,0,très_mauvaise
41,AR,célibataire,0,80,6833,1900,2085,1205,non,0,96,moyenne
55,NE,célibataire,1,100,9785,3936,3340,2156,oui,1818,26,mauvaise
61,BE,célibataire,0,80,5715,2035,1845,833,oui,1106,53,moyenne
57,SO,célibataire,0,100,7851,2063,1737,1253,non,0,100,bonne
51,BE,célibataire,0,100,7231,2963,2942,1493,oui,1694,10,mauvaise
28,VS,marié,0,100,7353,2364,2130,1131,oui,1109,69,moyenne
46,SZ,marié,4,100,10070,6149,4673,2784,oui,2910,0,très_mauvaise
50,BL,célibataire,0,100,8336,2720,2245,943,non,0,100,bonne
56,ZH,célibataire,0,100,7996,3171,2394,1343,oui,809,65,bonne
48,NW,célibataire,0,100,9521,3417,3246,1723,oui,2452,29,mauvaise
59,NW,divorcé,1,80,7217,2651,2901,1691,oui,1879,5,mauvaise
61,FR,célibataire,1,100,8917,2194,2256,1303,oui,888,100,bonne
56,OW,divorcé,1,100,8704,2038,2051,1071,non,0,100,très_bonne
31,TG,marié,2,50,3843,1722,1581,872,oui,987,0,très_mauvaise
57,BS,divorcé,0,100,10486,4553,3043,1874,oui,1883,39,moyenne
55,BL,marié,0,100,8857,2089,1568,860,non,0,100,très_bonne
36,NE,célibataire,0,100,5989,1896,1583,874,oui,865,83,moyenne
35,SO,marié,2,80,5956,1492,1310,667,non,0,100,bonne
48,GR,marié,2,80,4905,1708,1707,1344,non,0,76,mauvaise
32,BE,marié,3,80,6709,3248,3148,1574,oui,2604,0,très_mauvaise
56,AI,marié,4,100,7558,2489,2419,1730,non,0,80,mauvaise
62,BE,célibataire,0,50,4670,2216,2045,986,oui,1171,0,mauvaise
46,AG,marié,0,80,6526,2060,1580,1016,oui,805,81,bonne
58,OW,divorcé,0,80,5266,1649,1679,1049,non,0,84,moyenne
43,ZH,divorcé,0,80,8518,4245,3120,2140,oui,1860,14,mauvaise
44,SO,marié,2,100,6561,1086,1455,714,non,0,100,très_bonne
38,GR,célibataire,0,100,6933,2011,1975,943,oui,698,88,bonne
57,FR,célibataire,0,100,6826,1702,1940,821,non,0,100,bonne
34,GR,marié,4,80,5275,2346,2016,1305,oui,1438,0,mauvaise
40,ZH,marié,2,100,7458,3529,3504,2080,non,0,20,mauvaise
28,AG,divorcé,0,100,6374,2366,1700,1338,oui,789,60,moyenne
51,AI,marié,2,50,3976,1138,951,604,oui,684,75,moyenne
52,JU,divorcé,1,100,6141,2205,1783,1659,non,0,68,mauvaise
40,NW,marié,1,50,3125,1551,1454,760,oui,1140,0,très_mauvaise
57,AR,marié,1,100,8730,3028,2727,2393,oui,1999,40,mauvaise
43,ZH,marié,2,100,9692,4531,3127,1987,non,0,66,moyenne
45,VS,célibataire,0,100,8801,4654,4149,2872,oui,2480,0,très_mauvaise
46,TI,marié,4,80,4694,1677,1540,742,oui,763,51,moyenne
33,ZG,divorcé,2,100,10199,6215,6002,3360,oui,3932,0,très_mauvaise
33,BE,célibataire,0,100,9134,3461,3505,2380,oui,1713,28,mauvaise
33,SG,marié,0,100,6145,2921,2195,1271,non,0,40,très_mauvaise
51,GE,célibataire,0,100,7947,2838,2548,1262,oui,663,72,bonne
41,NE,marié,1,100,6716,2235,2344,1272,oui,811,69,moyenne
32,FR,marié,3,80,4895,1405,1177,701,non,0,100,bonne
40,OW,divorcé,0,80,4931,1714,1716,1315,non,0,76,mauvaise
